Contents,Class
"""@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!",offensive
"""@datFullerkid: @TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol",offensive
"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me",offensive
"""@djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh",offensive
"""@fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh",offensive
"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine""",offensive
"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",offensive
"""@glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded",offensive
"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*",offensive
"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;",offensive
"""@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*",offensive
"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah",offensive
"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",offensive
"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",offensive
"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",offensive
"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",offensive
"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon",offensive
"""@jSadass: loud bitches annoy me""",offensive
"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu",offensive
"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",offensive
"""@jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied...",offensive
"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",offensive
"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !""",offensive
"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",offensive
"""@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;",offensive
"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",offensive
"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",offensive
"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies",offensive
"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",offensive
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",offensive
"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",offensive
"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",offensive
"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",offensive
"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12",offensive
"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",offensive
"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",offensive
"""@molssyo: One of us is on drugs, and its me but you're still wrong &#128514; @currieburry"" hahahahahahah im a bitch sometimes (:",offensive
"""@morgandaylee: I'm feeling pretty fuckin ghetto"" Smh",offensive
"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",offensive
"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",offensive
"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga",offensive
"""@ozzie_garza: @white_thunduh I'm so sure bitch"" frfr tf",offensive
"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",offensive
"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD",offensive
"""@realFORTES: Grudges are for weirdos""and bitches",offensive
"""@roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",offensive
"""@ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",offensive
"""@royalswagg_: using y=mx+b to find the slope of that ass""",offensive
"""@rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear",offensive
"""@rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah",offensive
"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too.",offensive
"""@savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;""",offensive
"""@scallynikelad: &#8220;@sleazytwinks: So hot!! RT @opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",offensive
"""@sierrabernia: &#8220;@T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is""",offensive
"""@sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",offensive
"""@snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",offensive
"""@socass_: ""@00sexilexi00: @socass_ yasss""

*trys new things with bestfriend*""

*bitch who do you love*",offensive
"""@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout.",offensive
"""@splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;",offensive
"""@stephencdo: @currieburry if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha",offensive
"""@talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;",offensive
"""@theaveragerocks: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches""",offensive
"""@thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there",offensive
"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",offensive
"""@thotmouths: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies",offensive
"""@trestiffer: Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP",offensive
"""@trutherbot: does he look like a bitch?"" @el_capacitor",offensive
"""@whoiscoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;",offensive
"""@whooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*",offensive
"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker.",offensive
"""@witmyRUDEass: These newly gay bitches don't kno how shit works""",offensive
"""@witmyRUDEass: When a bitch don't want a real job they just become strippers lol"" lol.",offensive
"""@wodaeeex3: Awww Meat Meat In His Feelins""i ainn n my feelings bitch",offensive
"""@wodaeeex3: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;",offensive
"""@worldwarzee_: these hoes ain't loyal.""",offensive
"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",offensive
"""@z0mbiedance: I made that bitch lunch. @elizabethbatman"" Bitches love lunch.",offensive
"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;",offensive
"""A pussy a day keeps the devil away"" -@DoperThanYola",offensive
"""Ain't that about a bitch""... What does that mean?",offensive
"""All these bitches want a baby, I don't want no children.""",offensive
"""And bitch you must be lost"" &#128514;&#128514;",offensive
"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do",offensive
"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",offensive
"""Bleed out hoe!!!"" -Alexa",offensive
"""Boolin' in the bando wit a few bitches""",offensive
"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday",offensive
"""By the way we do punch bitches.""",offensive
"""Caesar is home"" RT @Naewoodster: &#8220;@MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",offensive
"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;",offensive
"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes""",offensive
"""Don't know no ugly bitches! Don't know no broke niggas!""--@Kevin_Gates",offensive
"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd",offensive
"""Don't you ever give my pussy away. You keep it tight, alright?""",offensive
"""Dropped a stack cause bitch I'm ON"".
-@1PoloBoy 
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7",offensive
"""Dumb bitches do dumb things""",offensive
"""Eat the pussy like a real nigga hungry""",offensive
"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV",offensive
"""Everything look better with a bitch next to it""",offensive
"""Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf""",offensive
"""For every bad bitch there is a nigga tired of fucking her""",offensive
"""Foreign chick, no lie.. Man that bitch Beautiful""",offensive
"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A",offensive
"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku""",offensive
"""Get me that shit bitch you is fine bear""",offensive
"""Get your ass back to Detroit ya fuckin' wigger!""",offensive
"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe""",offensive
"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",offensive
"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?""",offensive
"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",offensive
"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus",offensive
"""He wanna be my nigga, but I'm just trinna be his savings account &#128553;"" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;",offensive
"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone",offensive
"""Hey pussy you still there?""",offensive
"""How hotter than is it?"" ""A bitch.""",offensive
"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",offensive
"""How you doing, crazy bitch?"" is hilarious!",offensive
"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog",offensive
"""I call him my bitch"" @MaKennaM_",offensive
"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",offensive
"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista",offensive
"""I don't love these hoes, baby It's me and you forever""",offensive
"""I dont even need a picture of tamar, that bitch is beat in every picture""&#128514;&#128557;&#128514;&#128514;&#128514;",offensive
"""I dont have hoes"" &#128564;",offensive
"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her""",offensive
"""I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi""",offensive
"""I got a sister, she told me stop calling women bitches..""",offensive
"""I guess this is the night bitches die...!!!!"" Stewie is that nigga...!",offensive
"""I had a bitch that had a bitch, had the bitch eating halibut.."" - @iamyoungroc #FreshRhymes #JerkSquad #SlowStir",offensive
"""I have this lady-love
She's married, but I still wanna bang her
She won't have sex with me
What a bitch"" ~A troubadour, probably",offensive
"""I heard you was looking for Candy Man, bitch""",offensive
"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams @LetMicahDown",offensive
"""I just got a number 3 I'm a bitch boy""",offensive
"""I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?""&#128514;",offensive
"""I only be with older men cause they're more mature""

That supposed to fool us bitch?",offensive
"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand.""",offensive
"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like""",offensive
"""I taught myself how to eat pussy, and cut my own hair""
""I taught myself how to eat pussy hair""&#128514;
Name the movie &#128514;",offensive
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""",offensive
"""I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike""- @YG",offensive
"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger.",offensive
"""I woke up like thi-"" bitch go back to bed",offensive
"""I would rather you call me bitch than sir"" -my manager",offensive
"""I'll beat on that pussy so hard""",offensive
"""I'm a funky ass honkey."" - @jtimberlake 's shout out to @macklemore tonight before ""Cabaret"" &#128514; #JT2020Tour",offensive
"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5",offensive
"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",offensive
